SKU,Produk,Group,Stok Berjalan, Harga Beli ,Nilai Stok (Rp),Stok Bln-1,Stok Bln-2,Cilandak,Karang Tengah,Cinere,Jagakarsa,Pondok Pinang,Umur Stok,Rekomendasi Aging
st1287,Lost Vape Ursa Nano Pod With V2 Cartridge Free Lanyard - Lambent Silver,Pod System,1,"  145,000 "," Rp 145,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1182,Dotmod Switch R Pod System 1000mAh - Red Obsidian,Pod System 2025,1,"  145,000 "," Rp 145,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1180,Dotmod Switch R Pod System 1000mAh - Forest Green,Pod System 2025,1,"  145,000 "," Rp 145,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1179,Dotmod Switch R Pod System 1000mAh - Desert Sunset,Pod System 2025,1,"  145,000 "," Rp 145,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops19/724,Elf X Pod Kit 30W 1000mAh - Silver,Open Pod System,1,"  145,000 "," Rp 145,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops15/724,Elf X Pod Kit 30W 1000mAh - Blue,Open Pod System,1,"  145,000 "," Rp 145,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre31,Noir Prebuild Alien V3 MTL 0.9 Ohm - Single 0.9 Ohm,Wire,7,"  20,000 "," Rp 140,000 ",7,7,5,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt286,909 Modify Drip Tip Type 1 Squere - Red,Drip Tips And Caps,1,"  140,000 "," Rp 140,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt285,909 Modify Drip Tip Type 1 Squere - Orchid,Drip Tips And Caps,1,"  140,000 "," Rp 140,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt283,909 Modify Drip Tip Type 1 Squere - Hot Pink,Drip Tips And Caps,1,"  140,000 "," Rp 140,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt111,DotMod Whistle Drip Tip - Purple,Drip Tips And Caps,2,"  70,000 "," Rp 140,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct46,Dotmod Dotstick Empty Cartridge - Blue,Cartridge,1,"  140,000 "," Rp 140,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc28,VXV 510 Adapter SMok RPM 40 - RPM 40,Parts Units,2,"  70,000 "," Rp 140,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc206,SXK Glass Cover Boro Tank - Transparent,Parts Units,4,"  35,000 "," Rp 140,000 ",4,4,2,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr01,ODB Wrap Battery 18650 - Random,Parts Units,40,"  3,482 "," Rp 139,291 ",40,40,10,10,10,10,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st497,Aspire Minican V2 Pods System - Pearl White,SALE DEVICE POD,1,"  135,000 "," Rp 135,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st211,Joiway S1 Kit Pod System 500mAh - Emerald Tosca,Pod System,1,"  135,000 "," Rp 135,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st210,Joiway S1 Kit Pod System 500mAh - Electric Violet Blue,Pod System,1,"  135,000 "," Rp 135,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st209,Joiway S1 Kit Pod System 500mAh - Aurora Green,Pod System,1,"  135,000 "," Rp 135,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc125,Reload RTA Spare Glass 24mm - Reguler Size,Parts Units,3,"  45,000 "," Rp 135,000 ",3,3,1,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st406,Druga Foxy Pod 500mAh - Blue,SALE DEVICE POD,1,"  130,000 "," Rp 130,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN218,Volx Salt Nic Latte Series 30ml 30mg Cukai 2025 - Taro,Salt Nic 2025,2,"  65,000 "," Rp 130,000 ",2,2,0,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc99,Augvape Narada Pro Coil - 1.0 Ohm Reguler,Coil,5,"  26,000 "," Rp 130,000 ",5,5,0,5,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc271,Uwell Popreel Cartridge - 1.2 Ohm,Cartridge,4,"  32,500 "," Rp 130,000 ",4,4,0,2,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt259,909 Modify Drip Tip Lite Version 510 - Red,Drip Tips And Caps,1,"  130,000 "," Rp 130,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc59,Hexohm Battery Case 2 Slot - Red,Tools,2,"  65,000 "," Rp 130,000 ",2,2,0,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc363,MKMODS Inner Panel Dot AIO V2 - Clear,Parts Units,1,"  130,000 "," Rp 130,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac080,Coil Master Vape Brush,Tools,2,"  65,000 "," Rp 130,000 ",2,2,0,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc156,KUGA Rocketman Cartridge - 1.0 Ohm,Cartridge,6,"  21,500 "," Rp 129,000 ",6,6,0,3,0,0,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc415,Voopoo PNP X DTL Catridge No Adaptor - Silver,Cartridge,3,"  42,500 "," Rp 127,500 ",3,3,0,2,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co91,More Pro Pod Replacement Cartridge 2ml,Cartridge,8,"  15,791 "," Rp 126,328 ",8,8,0,8,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc105,AAA Matrix Replacement Coil - Mesh 0.3 Ohm,Coil,5,"  25,070 "," Rp 125,350 ",5,5,0,0,0,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
st408,Druga Foxy Pod 500mAh - Red,SALE DEVICE POD,1,"  125,000 "," Rp 125,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda225,Wasp Nano RDA V2 24mm Oumier - Green,SALE RDA,1,"  125,000 "," Rp 125,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st246,Voopoo Vinci Q 900mAh - Moss Green,Pod System,1,"  120,000 "," Rp 120,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1037,Lost Vape Ursa Nano S 16W - Rose Red,SALE DEVICE POD,1,"  120,000 "," Rp 120,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1036,Lost Vape Ursa Nano S 16W - Mint Green,SALE DEVICE POD,1,"  120,000 "," Rp 120,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc20,Avocado AIO Coil - 0.7 Ohm,Coil,4,"  30,000 "," Rp 120,000 ",4,4,0,3,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc195,San AIO Panel - Frosted Clear,Parts Units,1,"  120,000 "," Rp 120,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc18,Thumb Lanyard Standard Edition,TRX,3,"  39,263 "," Rp 117,789 ",3,3,0,0,3,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB8,"Oat Drips V1 Oat Milk Cukai 2025 - 60ml,6mg",Freebase 2025,1,"  117,500 "," Rp 117,500 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB200,"Furla V1 Strawberry Pudding Cukai 2025 - 60ml,3mg",Freebase 2025,1,"  117,500 "," Rp 117,500 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc137,Eazy Pod Cartridge - 1.3 Ohm,Cartridge,5,"  23,333 "," Rp 116,665 ",5,5,3,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st118,Eazy Pod System Pastel Edition - Spring Green,Pod System,1,"  115,000 "," Rp 115,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st117,Eazy Pod System Pastel Edition - Autumn Pink,Pod System,1,"  115,000 "," Rp 115,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN105,Jinak Pods Salt Nic 30ml 25mg Cukai 2025 - Strawberry Ice,Salt Nic 2025,2,"  57,500 "," Rp 115,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB98,"A La Carte Cream Biscuit Cukai 2025 - 60ml,3mg",Freebase 2025,1,"  115,000 "," Rp 115,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc124,Nitrous Top Cap Ghost Edition - Top Cap Dual,Parts Units,1,"  115,000 "," Rp 115,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB176,"Crackz Ice V3 Belgian Ice Cream Cukai 2025 - 60ml,3mg",Freebase 2025,1,"  112,500 "," Rp 112,500 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc150,Vandy Vape Pulse AIO.5 Metal Button Ring Set - Stainless Steel,Parts Units,3,"  37,500 "," Rp 112,500 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc147,Vandy Vape Pulse AIO.5 Metal Button Ring Set - Black,Parts Units,3,"  37,500 "," Rp 112,500 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co16,Hcigar Indopod 1.4ml Replacement Catridge,Cartridge,4,"  28,000 "," Rp 112,000 ",4,4,0,4,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc54,Wild Tip Glass Tank Reload S RTA - Red,Drip Tips And Caps,2,"  55,000 "," Rp 110,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc53,Wild Tip Glass Tank Reload S RTA - Purple,Drip Tips And Caps,2,"  55,000 "," Rp 110,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc52,Wild Tip Glass Tank Reload S RTA - Green,Drip Tips And Caps,2,"  55,000 "," Rp 110,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc51,Wild Tip Glass Tank Reload S RTA - Blue,Drip Tips And Caps,2,"  55,000 "," Rp 110,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc327,SXK Dot AIO II Inner Panels - Red,Parts Units,1,"  110,000 "," Rp 110,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc146,Vandy Vape Pulse AIO DIY Accesories Set - 1 Set/4 Colour,Parts Units,1,"  110,000 "," Rp 110,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc072,Bad Max V2 Tool Kit Mini - Black,Tools,1,"  110,000 "," Rp 110,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st248,Voopoo Vinci Q 900mAh - Vibrant Orange,Pod System,1,"  108,750 "," Rp 108,750 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st969,Voopoo Vinci Q 15W New Colour - Rose Pink,Pod System,1,"  107,500 "," Rp 107,500 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc95,Augvape Druga Air II Replacement Cartridge - 1.3 Ohm,Cartridge,4,"  26,641 "," Rp 106,563 ",4,4,0,4,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1350,Okla Stick 380mAh Pod Kit - Turquosie Candy,Pod System,1,"  105,000 "," Rp 105,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1347,Okla Stick 380mAh Pod Kit - Cotton Candy,Pod System,1,"  105,000 "," Rp 105,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1346,Okla Stick 380mAh Pod Kit - Amethyst,Pod System,1,"  105,000 "," Rp 105,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
RCRAFT57,"Slay Blueberry Jam Cukai 2025 - 60ml,9mg",Rcraft 2025,1,"  105,000 "," Rp 105,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops99/924,Sweet And Smooth ROLV Rock V2 Pod System 30W 900mAh - Gold,Open Pod System,1,"  105,000 "," Rp 105,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops232/0125,Voom Fiery Pod Kit - White,Open Pod System,1,"  105,000 "," Rp 105,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops100/924,Sweet And Smooth ROLV Rock V2 Pod System 30W 900mAh - Grey,Open Pod System,1,"  105,000 "," Rp 105,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc303,BackDoor Clear Accessories By Doodle - M200,Parts Units,3,"  35,000 "," Rp 105,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr09,TRML Wrap Battery 18650 - Tiger,Parts Units,1,"  100,000 "," Rp 100,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr06,TRML Wrap Battery 18650 - Skeleton,Parts Units,1,"  100,000 "," Rp 100,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr04,TRML Wrap Battery 18650 - Many Monster,Parts Units,1,"  100,000 "," Rp 100,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st867,Eleaf IORE Lite Pod 350mAh - White,Pod System,1,"  100,000 "," Rp 100,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st866,Eleaf IORE Lite Pod 350mAh - Red,Pod System,1,"  100,000 "," Rp 100,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st864,Eleaf IORE Lite Pod 350mAh - Black,Pod System,1,"  100,000 "," Rp 100,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc70,EIR Pod Empty Cartridge - Standard,Cartridge,4,"  25,000 "," Rp 100,000 ",4,4,2,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc392,Sweet And Smooth CT-O Cartridge - 0.6 Ohm,Cartridge,5,"  20,000 "," Rp 100,000 ",5,5,0,0,5,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre28,Kendo Prebuild Alien Tri-Core Ni80 - R1 Dual 0.16 Ohm,Wire,2,"  50,000 "," Rp 100,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
cr82,Fella Arestech Replacement Coil - Wide 1.0 Ohm,Coil,4,"  25,000 "," Rp 100,000 ",4,4,0,4,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co51,Flint Replacement Coil - 1.2 Ohm,Coil,4,"  25,000 "," Rp 100,000 ",4,4,0,0,4,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc106,AN RDA AFC Ring Set - Gunmetal,Parts Units,1,"  100,000 "," Rp 100,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc83,VSS RBA Kit - V1 Black,Parts Units,2,"  48,139 "," Rp 96,279 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1006,Kuy Pod Saik 560mAh - Black Mate,SALE DEVICE POD,1,"  92,000 "," Rp 92,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st141,Hotcig Kubi Plus Pods System 850mAh - Gradient Red,SALE DEVICE POD,1,"  90,000 "," Rp 90,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st140,Hotcig Kubi Plus Pods System 850mAh - Gradient Purple,SALE DEVICE POD,1,"  90,000 "," Rp 90,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct52,SMok Thallo Empty Cartridge RPM - Standart 5ml,Cartridge,3,"  30,000 "," Rp 90,000 ",3,3,0,3,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc49,Claymore Transparent Cap Yacht Vape - Ultem/Amber,Drip Tips And Caps,2,"  45,000 "," Rp 90,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc48,Claymore Transparent Cap Yacht Vape - Red,Drip Tips And Caps,2,"  45,000 "," Rp 90,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc46,Claymore Transparent Cap Yacht Vape - Green,Drip Tips And Caps,2,"  45,000 "," Rp 90,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc44,Claymore Transparent Cap Yacht Vape - Blue,Drip Tips And Caps,2,"  45,000 "," Rp 90,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc43,Claymore Transparent Cap Yacht Vape - Black,Drip Tips And Caps,2,"  45,000 "," Rp 90,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac30,Coil Master ReBuild Kit Joyetech Exceed Grip - 0.4 Ohm,Tools,3,"  30,000 "," Rp 90,000 ",3,3,0,2,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac23,Coil Master ReBuild Kit For Uwell Caliburn And Koko - 1.2 Ohm,Tools,3,"  30,000 "," Rp 90,000 ",3,3,0,2,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st850,AFLO Pod MTL System 550mAh - Yellow,Pod System,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st849,AFLO Pod MTL System 550mAh - Silver,Pod System,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st848,AFLO Pod MTL System 550mAh - Red,Pod System,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st845,AFLO Pod MTL System 550mAh - Green,Pod System,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st844,AFLO Pod MTL System 550mAh - Brown,Pod System,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st843,AFLO Pod MTL System 550mAh - Blue,Pod System,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st384,Kuy Pod V2 550mAh - Tosca,SALE DEVICE POD,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st382,Kuy Pod V2 550mAh - Grey,SALE DEVICE POD,1,"  89,000 "," Rp 89,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st379,Kuy Pod V2 550mAh - Black,SALE DEVICE POD,1,"  89,000 "," Rp 89,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
PF65,"Kings Reserve Pods Friendly 2026 - 30ml,9mg",PODS FRIENDLY 2026,1,"  88,550 "," Rp 88,550 ",0,0,0,1,0,0,0,Baru (bln berjalan),"Pantau dulu, jangan diskon"
rc97,Dot AIO Coil - 316L 1.6 Ohm,Coil,2,"  43,000 "," Rp 86,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc34,Venom Resin 510 Adapter RPM 40 - Mix Colour,Parts Units,2,"  42,667 "," Rp 85,333 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
lpf24,"Oat Drips V7 Pods Friendly Oat Raisin Cukai 2024 - 30ml,15mg",LOCAL Pods Friendly,1,"  85,194 "," Rp 85,194 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ch23,BlackCell BU2 USB Smart Charger - 2 Slot,Charger,1,"  85,000 "," Rp 85,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st878,AFLO Pod Limited Edition Five Pawns NicSal99+ - Black,Pod System,1,"  84,000 "," Rp 84,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st847,AFLO Pod MTL System 550mAh - Purple,Pod System,1,"  84,000 "," Rp 84,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN185,Inverse Magnum Opus Salt Nic 30ml 30mg Cukai 2025 - Crystal Tea,Salt Nic 2025,1,"  82,500 "," Rp 82,500 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc357,Uwell Caliburn G3 Pod Cartridge - 0.6 Ohm,Cartridge,3,"  27,500 "," Rp 82,500 ",3,3,0,0,0,0,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct31,AFLO Pod Cartridge - 0.8 Ohm,Cartridge,3,"  27,500 "," Rp 82,500 ",3,3,2,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta243,"Candi Disposable Tank Atomizer 24mm 3ml - Clear,0.2 Ohm",RTA,2,"  40,580 "," Rp 81,160 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st821,Ipods Pod System 560mAh - Serious Black,Pod System,1,"  80,000 "," Rp 80,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st820,Ipods Pod System 560mAh - Green Army,Pod System,1,"  80,000 "," Rp 80,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc129,Artery IP Cores Mesh Coil - Mesh 0.4 Ohm,Coil,4,"  20,000 "," Rp 80,000 ",4,4,0,4,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dtm1,Drip Tip Modish Metal K.I.S.S. Short,Drip Tips And Caps,2,"  40,000 "," Rp 80,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt212,Monarchy Cyber 510 Driptip Simple Set - White,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt209,Monarchy Cyber 510 Driptip Simple Set - Purple,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt208,Monarchy Cyber 510 Driptip Simple Set - Green,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt207,Monarchy Cyber 510 Driptip Simple Set - Frost White,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt206,Monarchy Cyber 510 Driptip Simple Set - Cream White,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt205,Monarchy Cyber 510 Driptip Simple Set - Blue,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt203,Monarchy Cyber 510 Driptip Simple Set - Amber,Drip Tips And Caps,1,"  80,000 "," Rp 80,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc134,ETU Easy To Use R-Vape Cartridge - 1.0 Ohm,Cartridge,3,"  26,666 "," Rp 79,998 ",3,3,0,3,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN246,Relx Salt Nic 30mg 30ml Cukai 2025 - Strawberry Susu,Salt Nic 2025,1,"  78,000 "," Rp 78,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN137,Relx Salt Nic 30mg 30ml Cukai 2025 - Cherry Cola,Salt Nic 2025,1,"  78,000 "," Rp 78,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc205,Voopoo PNP Coil - PnP R1 0.8 Ohm,Coil,3,"  26,000 "," Rp 78,000 ",3,3,0,0,3,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
bt55,Basen 18650 2400mAh 50A 3.7V - 2400mAh,Battery,2,"  38,000 "," Rp 76,000 ",4,2,2,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt137,Wild Tip Glass 810 For AN RDA Coilturd - Green,Drip Tips And Caps,1,"  75,000 "," Rp 75,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc33,Venom Resin 510 Adapter Voopoo Vinci - Mix Colour,Parts Units,2,"  37,258 "," Rp 74,515 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ye11,AFLO Pod Zodiac Engrave - Yellow,Pod System,1,"  74,000 "," Rp 74,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ye1,AFLO Pod Holiday Engrave - Yellow,Pod System,1,"  74,000 "," Rp 74,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
re11,AFLO Pod Zodiac Engrave - Red,Pod System,1,"  74,000 "," Rp 74,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
or1,AFLO Pod Holiday Engrave - Orange,Pod System,1,"  74,000 "," Rp 74,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
gr11,AFLO Pod Zodiac Engrave - Green,Pod System,1,"  74,000 "," Rp 74,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
gr1,AFLO Pod Holiday Engrave - Green,Pod System,1,"  74,000 "," Rp 74,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc52,Uwell Amulet Replacement Cartridge 2ml - 1.6 Ohm,Cartridge,2,"  35,000 "," Rp 70,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc225,Lost Vape Thelema Empty Cartridge - Black,Cartridge,2,"  35,000 "," Rp 70,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct35,Voopoo Vinci V2 Cartridge - 0.8 Ohm,Cartridge,2,"  35,000 "," Rp 70,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct58,"Nevoks Feelin Empty Cartridge - Blue,2.8ml",Cartridge,3,"  22,500 "," Rp 67,500 ",3,3,0,2,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
